1461274094651,42.76099937,20.27405674
1461280646905,46.8556607,14.4177597
1461283586923,45.1362136,13.7805206
1461303677465,42.97128816,16.52176941
1461304409474,42.97128816,16.52176941
1461305195989,42.97128816,16.52176941
1461305278238,42.97128816,16.52176941
1461326413366,49.1431272,14.5608429
1461335264643,44.1858412,15.3475018
1461344807387,48.43090695,15.45973386
1461348440018,44.1858025,15.3475853
1461355637259,44.141633,13.2105275
1461359945200,48.43090053,15.45972047
1461360027751,48.43092237,15.45969129
1461360712060,48.43092414,15.45968957
1461360799782,46.8556607,14.4177597
1461360929362,46.8556579,14.4177895
1461361049278,48.43103928,15.45936847
1461361115479,48.43094121,15.45950212
1461362238142,48.4309014,15.45971896
1461362444220,48.43090424,15.45971504
1461362797146,48.43092346,15.45968986
1461363533504,42.6167,17.15
1461363647613,48.43105763,15.45959952
1461364093317,42.8203957,16.9609788
1461364154068,48.43090389,15.45971624
1461366713459,42.5511,16.8892
1461383012480,40.6461806,19.9801535
1461390462300,42.97128816,16.52176941
1461394411130,42.97128816,16.52176941
1461405953753,42.6715315,16.9202289
1461405966801,42.6715315,16.9202289
1461409989003,49.1431446,14.5608227
1461410195920,41.2553049,19.4431041
1461414153980,44.1858518,15.3475141
1461421331929,44.2102123,15.338974
1461421999451,46.558001,14.3135058
1461425401979,42.8637875,19.0969062
1461427396355,44.185792,15.3475282
1461433170096,44.1857476,15.3475729
1461440365345,44.17915,13.9698638
1461440402085,44.1791508,13.9698636
1461440440941,44.1790739,13.9697834
1461440457152,44.1790739,13.9697834
1461440569420,44.1790521,13.9698095
1461441947561,44.1787876,15.3596137
1461446527876,42.74359554,18.29991118
1461446811729,43.26070254,15.24574356
1461471881143,39.3275055,22.3466897
1461480016844,49.065523,14.4987926
1461493599430,41.9607563,19.1912259
1461497461892,50.476818,15.0353061
1461500426792,43.1993371,16.0038842
1461504502255,50.4764381,15.0430721
1461515757805,47.0943127,17.4981133
1461517760091,44.1857873,15.3476143
1461518055848,50.470947,15.0419035
1461519275122,44.21985,17.54868
1461519663952,44.185777,15.3475147
1461522451966,43.25483704,15.24385071
1461525653401,50.4795824,15.0372065
1461526230253,44.1824842,14.0987929
1461528710434,42.49076166,18.24079467
1461532635849,43.26068362,15.24574387
1461533384097,43.26069323,15.24574737
1461562817668,41.46365385,18.77435886
1461566562060,44.23555149,17.54346688
1461572628574,49.178295,27.52562772
1461583838756,39.31779898,22.18518948
1461586687815,36.5683187,28.418817
1461587289064,36.5716127,28.4181981
1461588143915,36.575089,28.4226869
1461591046418,40.8305041,20.2810575
1461591414307,42.67356664,16.92047966
1461595930599,44.1857986,15.3475121
1461600761461,42.97128816,16.52176941
1461601375277,42.97128816,16.52176941
1461603202024,42.97128816,16.52176941
1461603383835,42.97128816,16.52176941
1461604294181,42.97128816,16.52176941
1461604297042,42.561837,18.2095412
1461604384021,42.97128816,16.52176941
1461604567381,44.1858141,15.3475351
1461605810324,44.1858263,15.3475122
1461606093885,44.1858784,15.3474211
1461606653120,43.13249588,18.09044198
1461608829301,42.97128816,16.52176941
1461608986835,42.97128816,16.52176941
1461609223633,42.97128816,16.52176941
1461609402291,42.97128816,16.52176941
1461611180921,42.97128816,16.52176941
1461611219689,42.97128816,16.52176941
1461611241892,42.97128816,16.52176941
1461611531557,42.97128816,16.52176941
1461612883258,42.9400587,14.80557192
1461616557503,42.97128816,16.52176941
1461618420571,41.1840272,19.4237569
1461618526452,44.1830647,15.3550945
1461622504881,43.1993491,16.0038852
1461627131171,42.97128816,16.52176941
1461627186116,42.97128816,16.52176941
1461630086008,40.0076969,22.0266368
1461637707375,42.48564866,18.23760801
1461650182897,42.0997909,18.6178797
1461660661551,50.4794676,15.0370852
1461660967058,44.1728949,14.22789
1461661121754,42.72648771,18.30001266
1461673530306,42.97128816,16.52176941
1461673975714,42.97128816,16.52176941
1461674317735,42.97128816,16.52176941
1461676283710,42.97128816,16.52176941
1461677809138,42.97128816,16.52176941
1461678412484,42.97128816,16.52176941
1461678950258,42.97128816,16.52176941
1461679282522,42.97128816,16.52176941
1461679488789,42.97128816,16.52176941
1461679578056,42.97128816,16.52176941
1461679611543,42.97128816,16.52176941
1461679632071,42.97128816,16.52176941
1461679654815,42.97128816,16.52176941
1461679676936,42.97128816,16.52176941
