1429034040,42.59720877,18.24998831
1428871620,42.67107901,18.28381987
1428181740,42.67102827,18.28384634
1435417140,42.6961722,18.3196066
1435068840,42.6961722,18.3196066
1434733620,42.6961722,18.3196066
1434624780,42.6961722,18.3196066
1464195300,44.98425701,12.78721921
1464125880,44.98465429,12.78715542
1464117960,44.98442468,12.78729241
1464037020,44.98434253,12.787231
1464036660,44.98438457,12.78725909
1464019980,44.98425817,12.7871932
1463991540,44.98452543,12.78723742
1463940780,44.98425817,12.7871932
1430868300,42.7877821,16.5919292
1428308460,42.7881276,16.5919636
1461515700,47.0943127,17.4981133
1452915240,47.0942735,17.4981115
1443127440,47.0941159,17.4979954
1462674420,42.3152664,20.0190116
1454039640,42.3152625,20.0190341
1463287620,42.79423908,18.22862824
1462640100,42.79423908,18.22862824
1462629120,42.79423908,18.22862824
1462554540,42.79423908,18.22862824
1462427880,42.79423908,18.22862824
1462427340,42.79423908,18.22862824
1462427100,42.79423908,18.22862824
1462381560,42.79423908,18.22862824
1446287580,48.8650523,25.9759479
1445692440,48.9208348,25.8822592
1444413120,49.1036051,27.4948264
1444392660,49.1772186,27.5187964
1444333440,49.1068634,27.4939011
1444331100,49.1074889,27.4940785
1444232100,48.1389856,29.0827311
1444132380,48.8650531,25.9759478
1444097400,48.8650534,25.9759466
1444085100,48.9210339,25.8825355
1444079460,48.8649417,25.9760652
1438146240,55.20925148,25.12717283
1437983580,55.20276708,25.11825618
1437765780,55.43901323,25.29905421
1437765660,55.43901323,25.29905421
1437765360,55.47688532,25.35027032
1432867080,55.25539616,25.21532304
1432780920,55.2528275,25.2166041
1462828500,44.9905726,12.8789485
1462904220,43.5966265,15.695833
1462903620,43.5946102,15.6964044
1462900080,43.5949985,15.6954832
1461890340,42.6011122,16.8964893
1461890220,42.6011122,16.8964893
1460331720,42.6011091,16.8964822
1460156280,42.6011094,16.8964827
1461771600,50.5047495,26.13358381
1461681960,39.81308914,21.42415467
1461274080,42.76099937,20.27405674
1461066660,42.18641336,18.94287307
1460853840,-77.5,-2
1460610120,42.5511,16.8892
1460496900,46.74345404,24.61399022
1460475060,50.46536909,26.17263111
1460295360,39.82778482,21.41708316
1459971960,43.50748283,29.6260246
1459871820,45.5538186,27.906158
1459804680,50.04811,26.40903004
1459804380,46.77043132,24.75984415
1459261440,44.15003438,13.97109126
1459189080,50.04811,26.40903004
1459002660,41.01666667,30.98333333
1457899800,31.2289,30.0581
1457290680,50.5047495,26.13358381
1457114160,43.95968216,26.33970568
1456924800,106.8358397,-6.21772061
1455596760,55.381342,24.202577
1455129060,43.55916627,26.05194185
1449512100,50.5766158,26.1196907
1448214780,46.6445618,29.0850748
1447737960,39.64373937,24.47834473
1447313940,55.3911,25.3622
1447222680,50.21075,26.31091
1447117380,43.52414157,29.63104512
1446709140,35.9333,31.95
1446523260,45.9636,28.4342
1446523140,45.9636,28.4342
1446477120,53.905556,12.630556
1446270240,46.6445618,29.0850748
1446165000,47.66707272,29.3515536
1446151440,47.77930685,29.92242359
1446137400,41.46316015,31.39546517
1446058380,47.97283,29.36857
1445976300,44.1,27.1333
1445890140,44.1,27.1333
1445887740,37.3438752,31.3284482
1445855520,73.1667,33.7
1445775240,35.8414285,32.02360581
1445647980,-99.13333333,19.43333333
1445530800,50.45,26.2131
1445457000,43.95968216,26.33970568
1444283280,50.63839,26.266941
1444066080,-71.3436,-29.9533
1443569640,50.56173763,26.10006533
1443448260,103.63738531,1.51097172
1442945940,39.88390434,21.41834374
1442944500,39.87361134,21.42187575
1442943840,40.4158,21.2703
1442756760,39.8167,21.4167
1442754720,-3.46428283,-19.24005253
1442612220,49.55245,27.15304
1442472540,-71.3436,-29.9533
1441833960,58.54,23.61
1441462260,48.48798402,27.47199918
1449159420,43.2199414,16.7818307
1462177560,50.1178791,26.44608606
1458238260,49.88928,26.31549
1458237900,50.12080108,26.45499892
1458237780,50.12080108,26.45499892
1458237600,50.12080108,26.45499892
1458237540,50.12074665,26.45489742
1458234180,50.1142,26.4258
1458233580,49.88928,26.31549
1458233460,49.88928,26.31549
1458200340,49.88928,26.31549
1458200280,49.88928,26.31549
1458169320,49.88928,26.31549
1458169260,49.88928,26.31549
1458144960,49.88928,26.31549
1458144900,49.88928,26.31549
1458144840,49.88928,26.31549
1458144780,49.88928,26.31549
1458144480,49.88928,26.31549
1457935140,49.88928,26.31549
1457801400,50.1092,26.44199
1457796420,50.1092,26.44199
1462303440,46.9125049,14.4480255
1430247060,43.1357291,17.33155269
1463912880,42.129614,19.119537
1463912880,42.129614,19.119537
1463841120,42.5072,18.2233
1463841000,42.33563312,18.31264801
1463840880,42.33563312,18.31264801
1463838240,42.33563312,18.31264801
1463838120,42.33563312,18.31264801
1463817540,42.18194835,18.94658741
1463690460,46.700233,22.2297867
1463224560,46.66381525,24.73523625
1462896300,46.75496135,24.74360807
1461404400,46.71813206,24.64526257
1461404040,46.71813206,24.64526257
1461403980,46.71813206,24.64526257
1461403740,46.71813206,24.64526257
1461403740,46.71813206,24.64526257
1461403680,46.71813206,24.64526257
1461402000,46.71813206,24.64526257
1461399480,46.71188092,24.63793818
1461399420,46.71188092,24.63793818
1461399360,46.71188092,24.63793818
1461399300,46.71188092,24.63793818
1461011760,46.7728,24.6408
1460804640,46.71188092,24.63793818
1460801640,46.71188092,24.63793818
1460801640,46.71188092,24.63793818
1460801580,46.71188092,24.63793818
1460801580,46.71188092,24.63793818
1460801520,46.71188092,24.63793818
1460801460,46.71188092,24.63793818
1460733120,46.72142385,24.67701831
1460733000,46.72142385,24.67701831
1460732940,46.72142385,24.67701831
1460732880,46.72142385,24.67701831
1460732580,46.72142385,24.67701831
1460732520,46.72142385,24.67701831
1460732460,46.72142385,24.67701831
1460197020,46.7142028,24.62988481
1460196960,46.7142028,24.62988481
1460196900,46.71217803,24.62987717
1460196900,46.71188092,24.63793818
1460196780,46.71188092,24.63793818
1460196720,46.71188092,24.63793818
1460196660,46.71188092,24.63793818
1460196600,46.71188092,24.63793818
1460196540,46.7728,24.6408
1460196480,46.7728,24.6408
1460196420,46.7728,24.6408
1460141340,46.7020493,24.7654705
1459956000,46.74516572,24.75703539
1458985800,47.41906577,25.09746379
1458861240,46.69310134,24.71061904
1458165480,46.74757486,24.84007441
1457983920,46.71009903,24.64673869
1457902260,46.59775243,24.73448862
1457162820,49.68584,25.4211
1457120880,49.58890031,25.37620891
1457120820,49.58890031,25.37620891
1457105640,49.5867,25.3783
1457105580,49.5867,25.3783
1457104500,49.5867,25.3783
1457104440,49.5867,25.3783
1457104380,49.5867,25.3783
1457104020,49.6029804,25.371563
1457103960,49.6029804,25.371563
1457103840,49.6029804,25.371563
1457103780,49.6029804,25.371563
1457103780,49.6029804,25.371563
1457103720,49.6029804,25.371563
1456572780,46.72142385,24.67701831
1456572360,46.72142385,24.67701831
1456572300,46.72142385,24.67701831
1456410900,46.74516572,24.75703539
1456348560,46.70634501,24.65145714
1456348440,46.70634501,24.65145714
1456348380,46.70634501,24.65145714
1456348380,46.70634501,24.65145714
1456348380,46.70634501,24.65145714
1456348320,46.70634501,24.65145714
1461247800,39.14928667,21.57644201
1461247620,39.1503032,21.5806312
1460537220,39.14928667,21.57644201
1460537040,39.14928667,21.57644201
1460536980,39.148352,21.582107
1462044180,46.9083393,14.4450431
1448587860,79.99500935,6.41311967
1448587740,79.99500935,6.41311967
1464037260,39.2346344,21.51719666
1463838480,40.00937586,21.99650729
1463767140,40.00993347,21.99668884
1463438040,40.2801728,20.1514278
1461963720,40.662049,20.5216192
1461123480,46.69888889,24.95777778
1461099360,39.15010803,21.67152098
1429353420,39.14393728,21.68760653
1429891620,49.30403913,25.13926419
